,High,Low,Open,Close,Volume,Adj Close,short-term stock,mid-term stock,long-term stock
2019-02-13,173.83999633789062,172.08999633789062,172.42999267578125,173.6999969482422,1195900.0,167.49069213867188,1.7213508286210661,12.659768399705923,14.554031413898752
2019-02-14,176.07000732421875,173.07000732421875,173.61000061035156,175.7899932861328,1832500.0,169.50595092773438,0.4096053360497526,10.95628109825577,14.563629257030183
2019-02-15,178.14999389648438,175.97999572753906,177.27999877929688,177.82000732421875,2744400.0,171.4634246826172,-0.6692250539221807,9.149670993938166,14.131406821395018
2019-02-16,,,,,,,,,
2019-02-17,,,,,,,,,
2019-02-18,,,,,,,,,
2019-02-19,178.32000732421875,176.72000122070312,177.97000122070312,177.60000610351562,1961700.0,171.2512664794922,-2.0157669126498927,,12.140301768055114
2019-02-20,177.3300018310547,175.52999877929688,177.3300018310547,176.69000244140625,1612000.0,170.37379455566406,-1.9752065649394923,8.953522228104367,12.672367321931247
2019-02-21,176.75,174.5800018310547,176.32000732421875,176.50999450683594,1407600.0,170.20025634765625,-0.20397617265679324,10.543287380121862,14.21011589848671
2019-02-22,177.4499969482422,175.19000244140625,177.14999389648438,176.6300048828125,1312600.0,170.31594848632812,0.7303374913746192,9.998301353201528,15.412227354198137
2019-02-23,,,,,,,,,
2019-02-24,,,,,,,,,
2019-02-25,177.52999877929688,174.07000732421875,177.24000549316406,174.22999572753906,1946500.0,168.00172424316406,3.1338052186521157,,
2019-02-26,175.32000732421875,173.4199981689453,174.83999633789062,174.02000427246094,1853700.0,167.7992401123047,4.04551613724279,,
2019-02-27,176.77000427246094,171.7100067138672,174.3000030517578,173.1999969482422,1632200.0,167.00856018066406,4.878743156852402,13.290994039053006,17.48319997500245
2019-02-28,178.69000244140625,172.38999938964844,172.52000427246094,176.14999389648438,2888500.0,169.85308837890625,3.179115611815559,11.677554096072656,14.705899263099681
2019-03-01,178.19000244140625,174.27000427246094,176.1999969482422,177.9199981689453,2048000.0,171.55982971191406,2.073973537234693,11.018242346917221,15.574848943975303
2019-03-02,,,,,,,,,
2019-03-03,,,,,,,,,
2019-03-04,179.75999450683594,176.83999633789062,179.0,179.69000244140625,1678000.0,173.26657104492188,3.044121291412092,,
2019-03-05,181.91000366210938,179.42999267578125,179.42999267578125,181.05999755859375,1991500.0,174.58758544921875,2.5902893363021042,,16.122782380211735
2019-03-06,182.2899932861328,180.8800048828125,181.07000732421875,181.64999389648438,1226000.0,175.15647888183594,3.071855653623055,8.445494859986297,15.037727408745754
2019-03-07,182.97000122070312,180.80999755859375,182.00999450683594,181.75,1375900.0,175.25291442871094,3.422282685589282,6.235695395230891,17.605432996310526
2019-03-08,182.72999572753906,180.44000244140625,181.0,181.61000061035156,1276000.0,175.11793518066406,4.05263647222954,5.747809289725143,17.65737706932122
2019-03-09,,,,,,,,,
2019-03-10,,,,,,,,,
2019-03-11,185.3000030517578,182.0500030517578,182.30999755859375,185.16000366210938,1586700.0,178.541015625,2.0144751703805803,,
2019-03-12,186.77999877929688,185.08999633789062,185.52999877929688,185.75,1618300.0,179.1099090576172,2.23958687857632,,13.493680050181686
2019-03-13,187.5500030517578,185.6999969482422,185.6999969482422,187.22999572753906,1512600.0,180.5370330810547,2.3019648528209236,3.19067249565256,12.124352638151404
2019-03-14,188.0399932861328,185.77000427246094,186.67999267578125,187.97000122070312,1183800.0,181.2505645751953,3.585682190342046,3.3616459808643175,13.035098809717137
2019-03-15,189.0,187.6199951171875,188.0,188.97000122070312,2541700.0,182.21482849121094,2.476587997066732,2.7242844800680914,11.113205557934256
2019-03-16,,,,,,,,,
2019-03-17,,,,,,,,,
2019-03-18,189.47999572753906,187.5,189.11000061035156,188.88999938964844,1556200.0,182.13768005371094,3.599994135671246,,
2019-03-19,190.22000122070312,188.50999450683594,189.4199981689453,189.91000366210938,1848200.0,183.12123107910156,2.706550344457848,,13.250451023674378
2019-03-20,192.16000366210938,188.9199981689453,190.27999877929688,191.5399932861328,1537900.0,184.69293212890625,1.3313080033800295,0.9316561847634954,12.9293567864471
2019-03-21,194.75,190.8000030517578,191.16000366210938,194.7100067138672,1761300.0,187.7496337890625,0.11299246771063265,0.7640137317178626,12.013115676069296
